timestamp,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z
1689140539050181000,0.802057564,-0.251391172,10.64222622,0.106318533,0.011724349,-0.016254211,-0.270544797,0.301669419,9.248801231,-0.104186833,0.022382848,-0.011724349
1689140539108139500,0.806845963,-0.246602774,10.64940929,0.106318533,0.012523737,-0.016254211,-0.275333196,0.311246216,9.241618156,-0.103920363,0.022649311,-0.011990812
1689140539109139500,0.806845963,-0.246602774,10.64940929,0.106318533,0.012257273,-0.016520673,-0.277727395,0.311246216,9.244012833,-0.103920363,0.022649311,-0.011990812
1689140539110139500,0.806845963,-0.246602774,10.64701462,0.106318533,0.012257273,-0.016520673,-0.277727395,0.306457818,9.244012833,-0.103920363,0.022649311,-0.011990812
1689140539111139500,0.804451764,-0.248996973,10.6398325,0.106584989,0.011990812,-0.016520673,-0.277727395,0.308852017,9.244012833,-0.103920363,0.022649311,-0.011990812
1689140539112139500,0.806845963,-0.244208574,10.64222622,0.106318533,0.011990812,-0.016520673,-0.277727395,0.308852017,9.244012833,-0.103920363,0.022649311,-0.011990812
1689140539113139500,0.804451764,-0.244208574,10.6398325,0.106318533,0.011990812,-0.016787136,-0.280121595,0.308852017,9.239224434,-0.103920363,0.022915773,-0.012257273
1689140539114139500,0.806845963,-0.241814375,10.64222622,0.106318533,0.011990812,-0.016787136,-0.282515794,0.311246216,9.236829758,-0.104186833,0.023182238,-0.012257273
1689140539115139500,0.804451764,-0.241814375,10.64222622,0.106052071,0.011990812,-0.016787136,-0.277727395,0.311246216,9.236829758,-0.104186833,0.022915773,-0.012257273
1689140539116139500,0.802057564,-0.241814375,10.6398325,0.106318533,0.012257273,-0.016520673,-0.277727395,0.316034615,9.239224434,-0.104186833,0.022649311,-0.012257273
1689140539117139500,0.802057564,-0.241814375,10.63743782,0.106318533,0.012257273,-0.016520673,-0.277727395,0.316034615,9.236829758,-0.104453288,0.022649311,-0.012257273
1689140539118139500,0.802057564,-0.244208574,10.6398325,0.106318533,0.012257273,-0.016520673,-0.280121595,0.313640416,9.234436035,-0.104453288,0.022649311,-0.012257273
1689140539119139500,0.802057564,-0.246602774,10.64222622,0.106318533,0.012257273,-0.016254211,-0.280121595,0.311246216,9.236829758,-0.104453288,0.022649311,-0.012257273
1689140539120139500,0.799663365,-0.246602774,10.6446209,0.106052071,0.011990812,-0.016520673,-0.282515794,0.311246216,9.239224434,-0.104453288,0.022649311,-0.012257273
1689140539121139500,0.797269166,-0.251391172,10.6446209,0.105785601,0.012257273,-0.016520673,-0.282515794,0.313640416,9.244012833,-0.104453288,0.022649311,-0.012257273
1689140539122139500,0.797269166,-0.253785372,10.64222622,0.106052071,0.012257273,-0.016520673,-0.282515794,0.313640416,9.246406555,-0.104453288,0.022649311,-0.012523737
1689140539244377700,0.794874966,-0.260968,10.65419769,0.106318533,0.011990812,-0.016520673,-0.270544797,0.308852017,9.241618156,-0.103920363,0.022649311,-0.011990812
1689140539245377700,0.797269166,-0.256179571,10.65180302,0.106318533,0.011990812,-0.016254211,-0.272938997,0.306457818,9.244012833,-0.103920363,0.022649311,-0.011990812
1689140539246377700,0.797269166,-0.256179571,10.65419769,0.106318533,0.011990812,-0.016254211,-0.272938997,0.308852017,9.244012833,-0.103920363,0.022649311,-0.011724349
1689140539247377700,0.799663365,-0.256179571,10.65419769,0.106318533,0.011990812,-0.016254211,-0.275333196,0.308852017,9.241618156,-0.104186833,0.022649311,-0.011724349
1689140539248377700,0.802057564,-0.256179571,10.65419769,0.106318533,0.011990812,-0.016254211,-0.275333196,0.308852017,9.236829758,-0.104453288,0.022382848,-0.011990812
1689140539249377700,0.804451764,-0.253785372,10.64940929,0.106052071,0.011990812,-0.016254211,-0.275333196,0.311246216,9.234436035,-0.104719758,0.022382848,-0.011990812
1689140539250377700,0.804451764,-0.253785372,10.65180302,0.106052071,0.011990812,-0.016254211,-0.275333196,0.313640416,9.239224434,-0.104453288,0.022382848,-0.011990812
1689140539251377700,0.799663365,-0.253785372,10.6446209,0.106052071,0.011990812,-0.016254211,-0.277727395,0.313640416,9.236829758,-0.104719758,0.022382848,-0.011990812
1689140539252377700,0.797269166,-0.256179571,10.64222622,0.106052071,0.011990812,-0.016254211,-0.280121595,0.313640416,9.239224434,-0.104719758,0.022382848,-0.011990812
1689140539253377700,0.797269166,-0.253785372,10.6446209,0.106052071,0.011990812,-0.016254211,-0.280121595,0.313640416,9.236829758,-0.104719758,0.022649311,-0.011990812
1689140539254377700,0.797269166,-0.253785372,10.6446209,0.106052071,0.011990812,-0.016254211,-0.277727395,0.313640416,9.241618156,-0.104986221,0.022382848,-0.011990812
1689140539255377700,0.799663365,-0.251391172,10.64940929,0.105785601,0.011990812,-0.016254211,-0.277727395,0.308852017,9.239224434,-0.104986221,0.022649311,-0.011990812
1689140539256377700,0.802057564,-0.251391172,10.64940929,0.105785601,0.011990812,-0.016254211,-0.277727395,0.308852017,9.239224434,-0.104719758,0.022649311,-0.011724349
1689140539257377700,0.806845963,-0.251391172,10.65659142,0.105785601,0.011990812,-0.016254211,-0.277727395,0.313640416,9.241618156,-0.104453288,0.022649311,-0.011724349
1689140539258377700,0.809240162,-0.246602774,10.66616821,0.105785601,0.011990812,-0.016254211,-0.277727395,0.313640416,9.246406555,-0.104453288,0.022649311,-0.011990812
1689140539397222300,0.799663365,-0.251391172,10.64940929,0.106318533,0.011990812,-0.016254211,-0.280121595,0.304063618,9.241618156,-0.103920363,0.022116385,-0.011990812
1689140539398222300,0.802057564,-0.251391172,10.65180302,0.106318533,0.011724349,-0.016254211,-0.280121595,0.306457818,9.239224434,-0.103653908,0.022382848,-0.011990812
1689140539399222300,0.802057564,-0.248996973,10.65180302,0.106052071,0.011724349,-0.016254211,-0.282515794,0.306457818,9.236829758,-0.103920363,0.022382848,-0.011990812
1689140539400222300,0.802057564,-0.248996973,10.64940929,0.106318533,0.011724349,-0.016254211,-0.282515794,0.308852017,9.236829758,-0.103920363,0.022116385,-0.011990812
1689140539401222300,0.804451764,-0.248996973,10.6446209,0.106318533,0.011990812,-0.016254211,-0.282515794,0.308852017,9.236829758,-0.104186833,0.022116385,-0.011990812
1689140539402222300,0.802057564,-0.248996973,10.6446209,0.106318533,0.011990812,-0.016254211,-0.282515794,0.306457818,9.234436035,-0.103920363,0.022116385,-0.011724349
1689140539403222300,0.799663365,-0.248996973,10.65180302,0.106584989,0.011990812,-0.016254211,-0.280121595,0.308852017,9.232041359,-0.103920363,0.022116385,-0.011724349
1689140539404222300,0.799663365,-0.248996973,10.65180302,0.106584989,0.012257273,-0.016254211,-0.277727395,0.308852017,9.232041359,-0.103920363,0.022382848,-0.011724349
1689140539405222300,0.799663365,-0.248996973,10.64940929,0.106584989,0.012257273,-0.016254211,-0.277727395,0.308852017,9.232041359,-0.103920363,0.022649311,-0.011457887
1689140539406222300,0.799663365,-0.248996973,10.65180302,0.106584989,0.012257273,-0.015987748,-0.277727395,0.308852017,9.232041359,-0.104186833,0.022382848,-0.011724349
1689140539407222300,0.802057564,-0.246602774,10.65180302,0.106584989,0.011990812,-0.015987748,-0.277727395,0.308852017,9.234436035,-0.103920363,0.022382848,-0.011457887
1689140539408222300,0.799663365,-0.248996973,10.64940929,0.106851459,0.011990812,-0.015987748,-0.280121595,0.308852017,9.236829758,-0.104186833,0.022382848,-0.011457887
1689140539409222300,0.797269166,-0.248996973,10.64940929,0.106584989,0.011990812,-0.016254211,-0.280121595,0.308852017,9.234436035,-0.103920363,0.022382848,-0.011724349
1689140539410222300,0.799663365,-0.248996973,10.64940929,0.106584989,0.011990812,-0.016254211,-0.277727395,0.311246216,9.234436035,-0.103920363,0.022382848,-0.011457887
1689140539411222300,0.794874966,-0.251391172,10.64940929,0.106318533,0.012257273,-0.016254211,-0.280121595,0.308852017,9.234436035,-0.103920363,0.022382848,-0.011457887
1689140539544650600,0.792480767,-0.251391172,10.65419769,0.106052071,0.012257273,-0.016254211,-0.277727395,0.311246216,9.241618156,-0.104719758,0.022649311,-0.012257273
1689140539545650600,0.794874966,-0.251391172,10.65180302,0.106052071,0.012257273,-0.016254211,-0.272938997,0.308852017,9.241618156,-0.104719758,0.022649311,-0.012257273
1689140539546650600,0.794874966,-0.248996973,10.65419769,0.106052071,0.012257273,-0.016254211,-0.275333196,0.311246216,9.244012833,-0.104453288,0.022382848,-0.011990812
1689140539547650600,0.794874966,-0.251391172,10.65659142,0.106052071,0.012257273,-0.016520673,-0.275333196,0.311246216,9.239224434,-0.104453288,0.022382848,-0.011990812
1689140539548650600,0.792480767,-0.251391172,10.65419769,0.106052071,0.012257273,-0.016520673,-0.275333196,0.311246216,9.241618156,-0.104453288,0.022382848,-0.012257273
1689140539549650600,0.787692368,-0.251391172,10.65419769,0.106318533,0.012257273,-0.016254211,-0.272938997,0.311246216,9.239224434,-0.104453288,0.022116385,-0.012257273
1689140539550650600,0.785298169,-0.256179571,10.65180302,0.106318533,0.012257273,-0.016254211,-0.270544797,0.311246216,9.236829758,-0.104186833,0.022382848,-0.012257273
1689140539551650600,0.785298169,-0.258573771,10.64940929,0.106318533,0.011990812,-0.016520673,-0.270544797,0.306457818,9.236829758,-0.104186833,0.022382848,-0.012257273
1689140539552650600,0.785298169,-0.256179571,10.64940929,0.106318533,0.011990812,-0.016520673,-0.268150598,0.308852017,9.236829758,-0.104186833,0.022382848,-0.012257273
1689140539553650600,0.785298169,-0.256179571,10.6446209,0.106052071,0.011990812,-0.016254211,-0.268150598,0.306457818,9.236829758,-0.104186833,0.022382848,-0.011990812
1689140539554650600,0.787692368,-0.253785372,10.64222622,0.106318533,0.011990812,-0.016254211,-0.268150598,0.306457818,9.234436035,-0.104186833,0.022649311,-0.011990812
1689140539555650600,0.785298169,-0.251391172,10.6446209,0.106318533,0.011990812,-0.016254211,-0.268150598,0.304063618,9.232041359,-0.104186833,0.022382848,-0.012257273
1689140539556650600,0.787692368,-0.253785372,10.64701462,0.106318533,0.011990812,-0.016254211,-0.268150598,0.304063618,9.229647636,-0.104186833,0.022382848,-0.012523737
1689140539557650600,0.787692368,-0.253785372,10.64701462,0.106318533,0.011990812,-0.016254211,-0.270544797,0.299275219,9.224859238,-0.103920363,0.022649311,-0.012523737
1689140539558650600,0.787692368,-0.256179571,10.65180302,0.106318533,0.011990812,-0.016520673,-0.272938997,0.299275219,9.22725296,-0.104186833,0.022382848,-0.012523737
1689140539750533100,0.794874966,-0.251391172,10.6446209,0.106318533,0.011990812,-0.016254211,-0.272938997,0.306457818,9.236829758,-0.104719758,0.022116385,-0.011724349
1689140539751533100,0.792480767,-0.251391172,10.64701462,0.106318533,0.011990812,-0.016520673,-0.272938997,0.304063618,9.234436035,-0.104453288,0.022116385,-0.011724349
1689140539752533100,0.792480767,-0.251391172,10.64701462,0.106318533,0.012257273,-0.016254211,-0.270544797,0.301669419,9.234436035,-0.104719758,0.022382848,-0.011724349
1689140539753533100,0.794874966,-0.251391172,10.6446209,0.106318533,0.011990812,-0.016254211,-0.272938997,0.299275219,9.234436035,-0.104719758,0.022382848,-0.011990812
1689140539754533100,0.797269166,-0.251391172,10.6398325,0.106318533,0.011990812,-0.016254211,-0.270544797,0.299275219,9.236829758,-0.104453288,0.022382848,-0.011990812
1689140539755533100,0.799663365,-0.248996973,10.64222622,0.106318533,0.011990812,-0.016520673,-0.270544797,0.299275219,9.229647636,-0.104719758,0.022116385,-0.011990812
1689140539756533100,0.797269166,-0.248996973,10.64701462,0.106318533,0.011724349,-0.016520673,-0.268150598,0.299275219,9.22725296,-0.104719758,0.022116385,-0.011990812
1689140539757533100,0.797269166,-0.251391172,10.64940929,0.106318533,0.011724349,-0.016520673,-0.268150598,0.299275219,9.222464561,-0.104719758,0.022116385,-0.011724349
1689140539758533100,0.797269166,-0.251391172,10.64940929,0.106318533,0.011990812,-0.016520673,-0.268150598,0.29688102,9.224859238,-0.104719758,0.021849923,-0.011990812
1689140539759533100,0.794874966,-0.251391172,10.64701462,0.106318533,0.011990812,-0.016520673,-0.268150598,0.29688102,9.224859238,-0.104453288,0.021849923,-0.012257273
1689140539760533100,0.792480767,-0.253785372,10.64701462,0.106318533,0.011990812,-0.016520673,-0.270544797,0.29688102,9.220070839,-0.104186833,0.02158346,-0.012257273
1689140539761533100,0.792480767,-0.256179571,10.64222622,0.106318533,0.011990812,-0.016520673,-0.272938997,0.29688102,9.222464561,-0.104186833,0.02158346,-0.012257273
1689140539762533100,0.792480767,-0.256179571,10.64222622,0.106318533,0.011724349,-0.016520673,-0.270544797,0.299275219,9.222464561,-0.103920363,0.02158346,-0.011990812
1689140539763533100,0.792480767,-0.258573771,10.6446209,0.106584989,0.011724349,-0.016520673,-0.270544797,0.299275219,9.220070839,-0.104186833,0.02158346,-0.012257273
1689140539764533100,0.794874966,-0.258573771,10.64222622,0.106318533,0.011724349,-0.016520673,-0.265756398,0.299275219,9.220070839,-0.104186833,0.02158346,-0.012257273
1689140539847479900,0.804451764,-0.253785372,10.65180302,0.106052071,0.011724349,-0.016254211,-0.275333196,0.308852017,9.255983353,-0.103920363,0.02158346,-0.012257273
1689140539848479900,0.802057564,-0.253785372,10.65180302,0.105785601,0.011724349,-0.016254211,-0.272938997,0.308852017,9.255983353,-0.103920363,0.02158346,-0.012257273
1689140539849479900,0.799663365,-0.251391172,10.65419769,0.105785601,0.011990812,-0.016254211,-0.272938997,0.311246216,9.258378029,-0.103920363,0.021849923,-0.012257273
1689140539850479900,0.799663365,-0.253785372,10.64940929,0.106052071,0.011990812,-0.016520673,-0.275333196,0.313640416,9.263166428,-0.103920363,0.022116385,-0.012257273
1689140539851479900,0.802057564,-0.253785372,10.65180302,0.106052071,0.011990812,-0.016520673,-0.275333196,0.316034615,9.263166428,-0.103653908,0.022116385,-0.012257273
1689140539852479900,0.802057564,-0.256179571,10.65180302,0.106052071,0.011990812,-0.016520673,-0.280121595,0.311246216,9.263166428,-0.103920363,0.022116385,-0.012257273
1689140539853479900,0.804451764,-0.256179571,10.64940929,0.106052071,0.011990812,-0.016520673,-0.280121595,0.311246216,9.263166428,-0.103920363,0.022116385,-0.012257273
1689140539854479900,0.804451764,-0.253785372,10.65180302,0.106052071,0.011990812,-0.016520673,-0.280121595,0.308852017,9.26556015,-0.103920363,0.022116385,-0.012257273
1689140539855479900,0.804451764,-0.256179571,10.65180302,0.106052071,0.011724349,-0.016520673,-0.277727395,0.306457818,9.263166428,-0.103653908,0.021849923,-0.012257273
1689140539856479900,0.802057564,-0.260968,10.65180302,0.106318533,0.011724349,-0.016254211,-0.275333196,0.306457818,9.263166428,-0.103920363,0.022116385,-0.011990812
1689140539857479900,0.802057564,-0.263362199,10.65659142,0.106318533,0.011990812,-0.016254211,-0.275333196,0.308852017,9.258378029,-0.103920363,0.022116385,-0.011990812
1689140539858479900,0.802057564,-0.263362199,10.65419769,0.106318533,0.011990812,-0.016254211,-0.275333196,0.308852017,9.255983353,-0.103920363,0.022116385,-0.011990812
1689140539859479900,0.804451764,-0.263362199,10.65180302,0.106318533,0.011724349,-0.016254211,-0.275333196,0.308852017,9.258378029,-0.103920363,0.022116385,-0.011724349
1689140539860479900,0.802057564,-0.263362199,10.65419769,0.106318533,0.011990812,-0.016520673,-0.272938997,0.306457818,9.258378029,-0.103920363,0.022116385,-0.011990812
1689140539861479900,0.802057564,-0.260968,10.65419769,0.106584989,0.011990812,-0.016520673,-0.272938997,0.306457818,9.251194954,-0.104186833,0.022116385,-0.011724349
1689140539978400400,0.792480767,-0.246602774,10.66377449,0.105785601,0.011990812,-0.016520673,-0.275333196,0.308852017,9.21528244,-0.104186833,0.022915773,-0.011724349
1689140539979400400,0.790086567,-0.244208574,10.66377449,0.105785601,0.011990812,-0.016520673,-0.277727395,0.306457818,9.217676163,-0.104186833,0.022915773,-0.011724349
1689140539980400400,0.790086567,-0.246602774,10.66377449,0.105785601,0.011990812,-0.016520673,-0.280121595,0.306457818,9.217676163,-0.104186833,0.022915773,-0.011990812
1689140539981400400,0.790086567,-0.248996973,10.66377449,0.105785601,0.011990812,-0.016520673,-0.275333196,0.306457818,9.220070839,-0.104186833,0.022915773,-0.011990812
1689140539982400400,0.794874966,-0.248996973,10.66616821,0.105785601,0.011724349,-0.016520673,-0.275333196,0.306457818,9.222464561,-0.104186833,0.022649311,-0.011990812
1689140539983400400,0.792480767,-0.246602774,10.66856289,0.105785601,0.011990812,-0.016520673,-0.275333196,0.306457818,9.222464561,-0.103920363,0.022649311,-0.011990812
1689140539984400400,0.794874966,-0.244208574,10.66856289,0.105785601,0.011990812,-0.016787136,-0.277727395,0.308852017,9.224859238,-0.103920363,0.022649311,-0.011990812
1689140539985400400,0.797269166,-0.244208574,10.66616821,0.105785601,0.011724349,-0.016787136,-0.280121595,0.306457818,9.224859238,-0.103920363,0.022649311,-0.011990812
1689140539986400400,0.797269166,-0.246602774,10.67095661,0.105785601,0.011724349,-0.016787136,-0.280121595,0.308852017,9.222464561,-0.103920363,0.022649311,-0.012257273
1689140539987400400,0.797269166,-0.244208574,10.67095661,0.105519146,0.011724349,-0.016787136,-0.280121595,0.308852017,9.220070839,-0.103920363,0.022649311,-0.011990812
1689140539988400400,0.799663365,-0.246602774,10.67095661,0.105519146,0.011724349,-0.016520673,-0.277727395,0.306457818,9.222464561,-0.103920363,0.022649311,-0.012257273
1689140539989400400,0.797269166,-0.248996973,10.66616821,0.105785601,0.011457887,-0.016520673,-0.275333196,0.304063618,9.222464561,-0.103920363,0.022649311,-0.012257273
1689140539990400400,0.797269166,-0.248996973,10.66616821,0.105785601,0.011457887,-0.016787136,-0.275333196,0.304063618,9.222464561,-0.103920363,0.022915773,-0.012523737
1689140539991400400,0.799663365,-0.251391172,10.66856289,0.105785601,0.011457887,-0.016787136,-0.277727395,0.301669419,9.224859238,-0.104186833,0.022649311,-0.012257273
